iter	Logloss
170	0.01437088225
171	0.0142885275
172	0.01424116797
173	0.01415039395
174	0.01408336488
175	0.0140403715
176	0.01401493189
177	0.01398552922
178	0.01387542529
179	0.01356868092
180	0.01344634046
181	0.01323565562
182	0.01320886097
183	0.01308067068
184	0.01296787897
185	0.01281325251
186	0.01273622873
187	0.01257225678
188	0.01247273075
189	0.0123351598
190	0.01229237481
191	0.01226551584
192	0.01224609845
193	0.01213953221
194	0.01199895701
195	0.01196180488
196	0.01193690128
197	0.01183262232
198	0.01168754976
199	0.01165517629
200	0.0115923144
201	0.01157923654
202	0.01154734334
203	0.01138961487
204	0.01136675498
205	0.01122151347
206	0.01117585975
207	0.01112619235
208	0.01103369023
209	0.01089994513
210	0.01087476367
211	0.01085371508
212	0.01074630494
213	0.01067364645
214	0.01059304296
215	0.01056376807
216	0.01054531207
217	0.01046909531
218	0.01034152336
219	0.01029584562
220	0.01020211282
221	0.01017488936
222	0.01013846106
223	0.01013078707
224	0.01013067986
225	0.01012360964
226	0.01010757556
227	0.01003435018
228	0.01000987454
229	0.009902199395
230	0.009895142034
231	0.00988923903
232	0.009873968234
233	0.009852006281
234	0.009844560417
235	0.009836728624
236	0.009818669703
237	0.009754949336
238	0.00967545475
239	0.009616016484
240	0.009583619001
241	0.009564446031
242	0.009496021614
243	0.009361529522
244	0.009262723031
245	0.009145281298
246	0.009039667013
247	0.008988531373
248	0.00896440307
249	0.008918077826
250	0.00889652067
251	0.008876435191
252	0.008834463229
253	0.008816328838
254	0.008795340284
255	0.008778496612
256	0.008702216389
257	0.008593019822
258	0.008549971546
259	0.008458383649
260	0.008359078881
261	0.008335257606
262	0.008292045525
263	0.00819551859
264	0.008157349319
265	0.008073436271
266	0.008035114343
267	0.007935751256
268	0.007909035511
269	0.00789051176
270	0.007814888474
271	0.007811570339
272	0.007750392818
273	0.007683068728
274	0.007667076673
275	0.007661665944
276	0.007599105938
277	0.007570140653
278	0.007530520288
279	0.007473630013
280	0.007446765042
281	0.007390226392
282	0.007308979686
283	0.007254905838
284	0.007228619761
285	0.007121185605
286	0.00706909286
287	0.007057334451
288	0.007012890826
289	0.006988756948
290	0.00693880311
291	0.006890350966
292	0.006829882697
293	0.006813210978
294	0.006740412695
295	0.00666725121
296	0.006643583449
297	0.006634384608
298	0.006582444949
299	0.006544279966
300	0.006498371526
301	0.006454632437
302	0.006433498088
303	0.006399191112
304	0.00635719042
305	0.006346295206
306	0.006320877041
307	0.006288935383
308	0.00622347619
309	0.00618947024
310	0.006150778249
311	0.006140423336
312	0.006140362445
313	0.006081034382
314	0.006030697617
315	0.005975936814
316	0.005910506351
317	0.005859690604
318	0.00580713646
319	0.005791164131
320	0.005788123865
321	0.005750027492
322	0.00571039512
323	0.005643483117
324	0.005608646132
325	0.005575909889
326	0.005570515025
327	0.005570517169
328	0.005536209765
329	0.005512487974
330	0.00550212234
331	0.005502084605
332	0.005453368743
333	0.005453388468
334	0.005435805955
335	0.005435779369
336	0.005417000476
337	0.005397491318
338	0.005357301921
339	0.005357283482
340	0.005357105097
341	0.005357109814
342	0.005294755637
343	0.005267633809
344	0.005233181466
345	0.005196415692
346	0.00519312543
347	0.005193101416
348	0.005192855708
349	0.005192855708
350	0.005154208742
351	0.005154228039
352	0.005120000393
353	0.005104379259
354	0.005088287292
355	0.005085129532
356	0.005085129532
357	0.005085128674
358	0.005085119241
359	0.00508510852
360	0.005085096085
361	0.005085090081
362	0.00508502919
363	0.005084897974
364	0.005084848232
365	0.005084814785
366	0.005083473466
367	0.005081025817
368	0.005081001803
369	0.005080981649
370	0.005080989368
371	0.005056442974
372	0.005056395376
373	0.00504462496
374	0.005023369686
375	0.005016641651
376	0.005006201833
377	0.004996294169
378	0.004982761342
379	0.004982727895
380	0.004963647547
381	0.004963518047
382	0.004953927702
383	0.004946825316
384	0.004919206496
385	0.004892901551
386	0.004892939715
387	0.004883882811
388	0.004873219154
389	0.004849311259
390	0.004824532022
391	0.004818885446
392	0.004777085009
393	0.004777054993
394	0.004768233934
395	0.004768198343
396	0.004759834396
397	0.00475185209
398	0.004751822931
399	0.004744084619
400	0.004740787925
401	0.004733571903
402	0.004693210554
403	0.004689262068
404	0.004689256922
405	0.004653761713
406	0.004651094512
407	0.004644073171
408	0.004610022195
409	0.004604498259
410	0.004597445615
411	0.004590776327
412	0.004566075133
413	0.004552213408
414	0.004546089567
415	0.004539770188
416	0.004523792713
417	0.004523809436
418	0.004501802458
419	0.004501781018
420	0.004484795838
421	0.004473380048
422	0.004473008698
423	0.004472950808
424	0.004467605258
425	0.004455957053
426	0.004443987668
427	0.004426607125
428	0.004426576251
429	0.004420620932
430	0.004409215004
431	0.004385700329
432	0.004385711478
433	0.00438573249
434	0.004379910531
435	0.004379910531
436	0.004364044546
437	0.004347815788
438	0.004347781483
439	0.0043193565
440	0.004319334202
441	0.004319281887
442	0.004319256158
443	0.004319204701
444	0.004297495746
445	0.004279029455
446	0.004259665235
447	0.004251722809
448	0.004251752397
449	0.004245887129
450	0.004245027364
451	0.004244995632
452	0.004244981052
453	0.004228059336
454	0.004195176869
455	0.004195133559
456	0.004191802131
457	0.004191702218
458	0.00418699388
459	0.004177952842
460	0.004144424157
461	0.004133217198
462	0.004126564633
463	0.004095679993
464	0.004077671243
465	0.004074405423
466	0.00407115504
467	0.004053759918
468	0.004053732903
469	0.004051146747
470	0.004051066131
471	0.004047193116
472	0.004042904154
473	0.004042813246
474	0.004040979224
475	0.00404099166
476	0.00404099509
477	0.004019106892
478	0.004019080306
479	0.004014274628
480	0.003997323324
481	0.003995054917
482	0.003990470077
483	0.003989685354
484	0.003989604737
485	0.003989591015
486	0.003989590158
487	0.003987873201
488	0.003975619944
489	0.003969991807
490	0.003969996096
491	0.003969950642
492	0.003969773543
493	0.003969860163
494	0.003943764049
495	0.003943752471
496	0.003939927911
497	0.003939930912
498	0.003935551472
499	0.00393545113
500	0.003935384665
501	0.003935378232
502	0.003935228149
503	0.0039351158
504	0.003934151835
505	0.003934109811
506	0.003933903982
507	0.003933896264
508	0.003933870535
509	0.003933882542
510	0.003933803641
511	0.003933768478
512	0.003933729028
513	0.003933656559
514	0.003932711032
515	0.003924138683
516	0.003924087655
517	0.003904264608
518	0.003900483787
519	0.003892679866
520	0.003857224108
521	0.003857292717
522	0.003856941522
523	0.003855948397
524	0.003855971552
525	0.003855861777
526	0.003855860491
527	0.00385581032
528	0.003853774757
529	0.003838654474
530	0.003837236398
531	0.003822774338
532	0.003800447896
533	0.003769215491
534	0.003769237361
535	0.003769142165
536	0.00376917261
537	0.003769162747
538	0.003769131873
539	0.003769097568
540	0.003769126727
541	0.003765107488
542	0.003765144794
543	0.003739875855
544	0.003715591465
545	0.003715385636
546	0.00371468839
547	0.003714563178
548	0.003714562749
549	0.003714564035
550	0.003711255334
551	0.003706870319
552	0.00370689176
553	0.003703650811
554	0.003682875805
555	0.003677289263
556	0.003673635798
557	0.003673597205
558	0.003649777217
559	0.003627931471
560	0.003611449715
561	0.003611411122
562	0.003608369141
563	0.003608320686
564	0.003594979751
565	0.003594904709
566	0.003594903637
567	0.00357978464
568	0.003568526867
569	0.003568425667
570	0.003565096169
571	0.003555052572
572	0.003553258429
573	0.003551472648
574	0.00355147758
575	0.003551452709
576	0.00354861377
577	0.003548614198
578	0.003548598118
579	0.003533709392
580	0.003530500604
581	0.003530504249
582	0.003512857844
583	0.003512795881
584	0.003512770581
585	0.00351278173
586	0.003487111639
587	0.003468482614
588	0.003468466105
589	0.003468483686
590	0.003468449382
591	0.003466891513
592	0.003464084735
593	0.003461418392
594	0.003459242394
595	0.003439537484
596	0.003428662209
597	0.003428700802
598	0.00341323597
599	0.003409465225
600	0.003395759159
601	0.003381081193
602	0.003381111639
603	0.003362604611
604	0.003362595177
605	0.003362605683
606	0.003362088538
607	0.003354196926
608	0.003349742015
609	0.003349759167
610	0.003349728078
611	0.003349713284
612	0.003349707067
613	0.003333372178
614	0.003333341518
615	0.003333339159
616	0.003321798585
617	0.003321588254
618	0.003321661795
619	0.00332169417
620	0.003298018047
621	0.00329798996
622	0.003285399444
623	0.00328540073
624	0.003283622882
625	0.003283604444
626	0.003283513536
627	0.003283553844
628	0.003283534976
629	0.003281350616
630	0.003272494395
631	0.003272557216
632	0.003272464807
633	0.003272396412
634	0.00327237004
635	0.003270006652
636	0.003269958196
637	0.00326964688
638	0.003269547181
639	0.003259345567
640	0.003259271598
641	0.003259332918
642	0.003259271812
643	0.003259259377
644	0.00325923665
645	0.003259205132
646	0.003259009595
647	0.003259021601
648	0.003258943558
649	0.003248978004
650	0.003233298552
651	0.003233225654
652	0.003233227584
653	0.003233171839
654	0.00323311352
655	0.003233127242
656	0.003233095725
657	0.003233073212
658	0.00323303805
659	0.003232994526
660	0.003232996026
661	0.003233013822
662	0.003233056917
663	0.003233065279
664	0.003233022184
665	0.003233042124
666	0.003233045125
667	0.003220651862
668	0.003216254625
669	0.003216221178
670	0.003216220964
671	0.003216176582
672	0.003216176582
673	0.003216176582
674	0.003216176582
675	0.003216176582
676	0.003216176582
677	0.00321517874
678	0.003207040348
679	0.003207042492
680	0.003207062646
681	0.003204046822
682	0.00320334293
683	0.003203381737
684	0.003191122477
685	0.003191141345
686	0.003191054725
687	0.003190964246
688	0.003190971107
689	0.003190973037
690	0.003176501543
691	0.003168576484
692	0.003165647924
693	0.003155056092
694	0.003154868702
695	0.00313939122
696	0.003139348768
697	0.003136651979
698	0.003136639115
699	0.003136608669
700	0.003133884651
701	0.003130614758
702	0.00313069666
703	0.003130626335
704	0.0031305886
705	0.003130533712
706	0.003130561585
707	0.00313051656
708	0.003127927188
709	0.003127912394
710	0.003127917969
711	0.00312781677
712	0.003127797473
713	0.003127787396
714	0.003127786967
715	0.003127830706
716	0.003123546247
717	0.003123603708
718	0.003120964808
719	0.00312095173
720	0.003120924071
721	0.003120945512
722	0.003120861465
723	0.00309683822
724	0.003096803487
725	0.003096755674
726	0.003096885175
727	0.003074996977
728	0.003075057654
729	0.003074977038
730	0.003074946592
731	0.003067710846
732	0.003067692407
733	0.003067641378
734	0.003067660675
735	0.003067568481
736	0.003057208421
737	0.003043945102
738	0.003043349055
739	0.003043299527
740	0.003043141296
741	0.003034314234
742	0.003032146169
743	0.003029930935
744	0.003010769542
745	0.00299581821
746	0.002981261813
747	0.002981199635
748	0.002981149035
749	0.002972938174
750	0.002970458149
751	0.002970444213
752	0.002970500816
753	0.002970308709
754	0.002970214156
755	0.00297021437
756	0.002970176206
757	0.002970199791
758	0.002970189928
759	0.002970210725
760	0.002970186498
761	0.002970144689
762	0.002970076937
763	0.002970069861
764	0.002970013258
765	0.002970073935
766	0.002970049922
767	0.002969976381
768	0.002970072434
769	0.002962997277
770	0.002962919234
771	0.00296260856
772	0.002955586361
773	0.002953743334
774	0.002951694049
775	0.002951609145
776	0.002940794976
777	0.002940758956
778	0.002940760242
779	0.002940787043
780	0.002939429215
781	0.002939476169
782	0.002939505328
783	0.002939398126
784	0.002939457945
785	0.002939409489
786	0.002937671521
787	0.002937679239
788	0.002937625852
789	0.002937681598
790	0.002937493993
791	0.002937523796
792	0.002937493564
793	0.002937448968
794	0.002937436318
795	0.002937455829
796	0.002937430529
797	0.002937500854
798	0.002937438677
799	0.00293739794
800	0.002937323541
801	0.00293737607
802	0.002937316251
803	0.002926474424
804	0.00291938726
805	0.002919414918
806	0.002917640072
807	0.00291769303
808	0.002917623348
809	0.00291765894
810	0.002917594404
811	0.002917526866
812	0.002917558169
813	0.00291751636
814	0.002917416233
815	0.0029174589
816	0.002915165836
817	0.002915193923
818	0.0029130756
819	0.002912936236
820	0.002911751862
821	0.00291180139
822	0.002911728706
823	0.002897124925
824	0.002885065919
825	0.002885016606
826	0.002879996308
827	0.002880048409
828	0.002879997809
829	0.002880005099
830	0.002880000811
831	0.002879982372
832	0.002875521886
833	0.002875571628
834	0.002875598215
835	0.002873817794
836	0.002873676286
837	0.002873738893
838	0.002873690651
839	0.00287363169
840	0.002873555791
841	0.002872045306
842	0.002872046378
843	0.002871961902
844	0.002871867993
845	0.002871907229
846	0.002871943464
847	0.002871842907
848	0.002871974552
849	0.00287165809
850	0.002870214071
851	0.002870183197
852	0.002870163686
853	0.00287012788
854	0.00287009915
855	0.002870144604
856	0.002870042333
857	0.002870088859
858	0.002858578087
859	0.002856198832
860	0.002854420984
861	0.002852098976
862	0.002837403215
863	0.002837321098
864	0.00283732946
865	0.002837318096
866	0.002837322384
867	0.002837196957
868	0.002837191597
869	0.00282321538
870	0.002822822804
871	0.002820754437
872	0.002820605854
873	0.002818283846
874	0.00281836532
875	0.002818318151
876	0.002818274412
877	0.00281829671
878	0.002818209662
879	0.002818224241
880	0.002818215665
881	0.002818216523
882	0.00281638443
883	0.002814288191
884	0.00281426332
885	0.00280654752
886	0.002806501852
887	0.002806415661
888	0.002806397651
889	0.002806446964
890	0.002806328827
891	0.002806323467
892	0.002806404297
893	0.002806310602
894	0.002806262361
895	0.002806287232
896	0.002806205115
897	0.002806251426
898	0.002800308758
899	0.002797648632
900	0.002797443661
901	0.002797396277
902	0.002797388988
903	0.002797434656
904	0.002797330669
905	0.002797340746
906	0.002797338388
907	0.002797396921
908	0.002797328311
909	0.002797302153
910	0.002797268706
911	0.002797314375
912	0.00279730151
913	0.002797271065
914	0.002797261845
915	0.002797268706
916	0.002797208458
917	0.002795288889
918	0.002793378538
919	0.002793417131
920	0.002793330512
921	0.002793301781
922	0.002793300495
923	0.002793290847
924	0.002793290847
925	0.002793243463
926	0.002787211816
927	0.002771686307
928	0.00277166165
929	0.002762896552
930	0.002762955084
931	0.002762863104
932	0.002762849168
933	0.002762825155
934	0.002762808431
935	0.002762775841
936	0.002762741965
937	0.00276268086
938	0.00276267357
939	0.002754247446
940	0.002754197918
941	0.002754203278
942	0.002754209496
943	0.002754191915
944	0.002753004325
945	0.002752409136
946	0.002752470456
947	0.002752448586
948	0.002752438295
949	0.002752403132
950	0.002750243429
951	0.00275007898
952	0.002750068689
953	0.002743218014
954	0.002743105665
955	0.002743171059
956	0.002743149404
957	0.002743111669
958	0.002743054208
959	0.002723618591
960	0.002723697278
961	0.002723565848
962	0.002723576354
963	0.002723613231
964	0.002722981594
965	0.002722982022
966	0.002721096972
967	0.002721089682
968	0.002719548109
969	0.002712133334
970	0.002712112751
971	0.002712148985
972	0.002712114252
973	0.00271193115
974	0.002708768673
975	0.002708602509
976	0.002708199642
977	0.002708182275
978	0.002708175628
979	0.002708172198
980	0.002708156332
981	0.002708077216
982	0.002708023615
983	0.002708006677
984	0.002708053417
985	0.002698820701
986	0.002698920185
987	0.00269890732
988	0.002698807193
989	0.002698846429
990	0.002698790684
991	0.002698863367
992	0.002698762811
993	0.002697682209
994	0.002697596447
995	0.00269596804
996	0.002696043725
997	0.002694254942
998	0.002694231143
999	0.002694217421
